MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3974708,37.7924572,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3064.9410000,-0.0509541,-0.1855367,-2.9979758
MsgID.LOCAL_VELOCITY,3064.9410000,0.0001480,0.0000422,0.0000373
MsgID.GLOBAL_POSITION,0.0000000,-122.3974690,37.7924569,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3065.1910000,-0.0607995,-0.0433816,-2.9871430
MsgID.LOCAL_VELOCITY,3065.1910000,0.0001244,0.0000051,0.0000440
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974694,37.7924572,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3065.4410000,-0.0339961,-0.0711880,-2.9869812
MsgID.LOCAL_VELOCITY,3065.4410000,0.0001176,0.0000088,0.0000441
MsgID.GLOBAL_POSITION,0.0000000,-122.3974685,37.7924572,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3065.6910000,-0.0449967,0.0024697,-2.9932628
MsgID.LOCAL_VELOCITY,3065.6910000,0.0001068,-0.0000028,-0.0000843
MsgID.GLOBAL_POSITION,0.0000000,-122.3974691,37.7924562,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3065.9410000,-0.1582489,-0.0593911,-3.0000026
MsgID.LOCAL_VELOCITY,3065.9410000,0.0001175,0.0000748,-0.0000951
MsgID.GLOBAL_POSITION,0.0000000,-122.3974694,37.7924569,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3066.1910000,-0.0379752,-0.0837245,-3.0043070
MsgID.LOCAL_VELOCITY,3066.1910000,0.0001308,0.0000532,-0.0000935
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924585,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3066.4420000,0.1056417,-0.1997738,-3.0019121
MsgID.LOCAL_VELOCITY,3066.4420000,0.0001420,0.0000336,0.0000154
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924577,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3066.6920000,-0.0002969,-0.0314241,-2.9904892
MsgID.LOCAL_VELOCITY,3066.6920000,0.0001172,0.0000319,0.0000209
MsgID.GLOBAL_POSITION,0.0000000,-122.3974677,37.7924562,2.9750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3066.9420000,-0.1627915,0.0674327,-2.9737945
MsgID.LOCAL_VELOCITY,3066.9420000,0.0000959,0.0000122,0.0000341
MsgID.GLOBAL_POSITION,0.0000000,-122.3974691,37.7924558,2.9530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3067.1920000,-0.1753237,-0.0761114,-2.9506288
MsgID.LOCAL_VELOCITY,3067.1920000,0.0001282,-0.0000057,-0.0000829
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974709,37.7924571,2.9310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3067.4420000,-0.0353516,-0.2189584,-2.9301777
MsgID.LOCAL_VELOCITY,3067.4420000,0.0000947,0.0000132,-0.0000268
MsgID.GLOBAL_POSITION,0.0000000,-122.3974703,37.7924580,2.9120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3067.6920000,0.0516453,-0.1470909,-2.9106057
MsgID.LOCAL_VELOCITY,3067.6920000,0.0001060,0.0000577,-0.0000944
MsgID.GLOBAL_POSITION,0.0000000,-122.3974701,37.7924569,2.8990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3067.9420000,-0.0887033,-0.1448947,-2.8992159
MsgID.LOCAL_VELOCITY,3067.9420000,0.0001224,0.0000739,-0.0000926
MsgID.GLOBAL_POSITION,0.0000000,-122.3974700,37.7924558,2.8950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3068.1920000,-0.1965917,-0.1131442,-2.8954442
MsgID.LOCAL_VELOCITY,3068.1920000,0.0000969,0.0000092,-0.0000397
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974678,37.7924559,2.9000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3068.4420000,-0.1827460,0.0687293,-2.9009540
MsgID.LOCAL_VELOCITY,3068.4420000,0.0001145,0.0000617,-0.0000943
MsgID.GLOBAL_POSITION,0.0000000,-122.3974675,37.7924572,2.9130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3068.6920000,-0.0013653,0.0889078,-2.9162989
MsgID.LOCAL_VELOCITY,3068.6920000,0.0000987,0.0000085,0.0000185
MsgID.GLOBAL_POSITION,0.0000000,-122.3974683,37.7924586,2.9340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3068.9420000,0.1187504,0.0059640,-2.9366040
MsgID.LOCAL_VELOCITY,3068.9420000,0.0001447,0.0000222,-0.0000917
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924587,2.9600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3069.1920000,0.1219243,-0.1988766,-2.9637222
MsgID.LOCAL_VELOCITY,3069.1920000,0.0001374,0.0000226,0.0000213
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974688,37.7924576,2.9870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3069.4430000,-0.0157537,-0.0025561,-2.9902327
MsgID.LOCAL_VELOCITY,3069.4430000,0.0001660,0.0000630,0.0000093
MsgID.GLOBAL_POSITION,0.0000000,-122.3974672,37.7924564,3.0140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3069.6930000,-0.1140346,0.1200041,-3.0182524
MsgID.LOCAL_VELOCITY,3069.6930000,0.0001495,0.0000544,0.0000342
MsgID.GLOBAL_POSITION,0.0000000,-122.3974679,37.7924571,3.0390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3069.9430000,-0.0408478,0.0502843,-3.0407202
MsgID.LOCAL_VELOCITY,3069.9430000,0.0000935,0.0000603,-0.0000942
MsgID.GLOBAL_POSITION,0.0000000,-122.3974684,37.7924582,3.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3070.1930000,0.0924850,0.0118480,-3.0599995
MsgID.LOCAL_VELOCITY,3070.1930000,0.0001128,0.0000100,0.0000333
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974696,37.7924582,3.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3070.4430000,0.0613902,-0.1123191,-3.0721483
MsgID.LOCAL_VELOCITY,3070.4430000,0.0001742,0.0000486,0.0000221
MsgID.GLOBAL_POSITION,0.0000000,-122.3974706,37.7924567,3.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3070.6930000,-0.1090105,-0.1680987,-3.0792921
MsgID.LOCAL_VELOCITY,3070.6930000,0.0001154,0.0000245,0.0000232
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924560,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3070.9430000,-0.1696721,-0.0323603,-3.0819330
MsgID.LOCAL_VELOCITY,3070.9430000,0.0000900,0.0000487,-0.0000914
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924575,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3071.1930000,0.0321767,-0.0674008,-3.0824890
MsgID.LOCAL_VELOCITY,3071.1930000,0.0001075,0.0000705,-0.0000948
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924584,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3071.4430000,0.0934826,-0.0689900,-3.0824993
MsgID.LOCAL_VELOCITY,3071.4430000,0.0001134,0.0000798,0.0000107
MsgID.GLOBAL_POSITION,0.0000000,-122.3974699,37.7924573,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3071.6930000,-0.0470528,-0.1468304,-3.0824993
MsgID.LOCAL_VELOCITY,3071.6930000,0.0001665,0.0000628,0.0000135
MsgID.GLOBAL_POSITION,0.0000000,-122.3974709,37.7924559,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3071.9430000,-0.1858274,-0.2049842,-3.0824993
MsgID.LOCAL_VELOCITY,3071.9430000,0.0000899,0.0000058,-0.0000875
MsgID.GLOBAL_POSITION,0.0000000,-122.3974692,37.7924563,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3072.1930000,-0.1197246,-0.0394862,-3.0824993
MsgID.LOCAL_VELOCITY,3072.1930000,0.0001083,0.0000181,0.0000248
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974686,37.7924571,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3072.4430000,-0.0473325,-0.0116222,-3.0822761
MsgID.LOCAL_VELOCITY,3072.4430000,0.0001205,0.0000228,0.0000320
MsgID.GLOBAL_POSITION,0.0000000,-122.3974690,37.7924564,3.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3072.6930000,-0.1396105,-0.0546317,-3.0802617
MsgID.LOCAL_VELOCITY,3072.6930000,0.0000982,0.0000544,-0.0000120
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924565,3.0750000
MsgID.LOCAL_VELOCITY,
